epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,10432.2,1.16929,2.11807,1.50034,1.78706,0.75813,0.50662,0.67523,0.40368,0.72524,0.49565,0.6028,0.36692,1.39791,2.66221,1.74247,2.05624,0.000972414,0.000972414,0.000972414
128,10441.4,1.19896,2.15938,1.51483,1.78456,0.74849,0.5147,0.6684,0.44266,0.71003,0.48529,0.59092,0.38516,1.37797,2.79304,1.71941,2.0002,0.000971314,0.000971314,0.000971314
129,10450.7,1.22827,2.18393,1.56189,1.79677,0.57096,0.49265,0.66038,0.43843,0.55965,0.47794,0.59455,0.37923,1.36253,2.76642,2.26968,2.00377,0.000970214,0.000970214,0.000970214
130,10460,1.16384,2.15111,1.54856,1.78989,0.63734,0.49686,0.61341,0.38153,0.61432,0.47059,0.53085,0.32555,1.28772,2.81018,2.40133,1.9815,0.000969114,0.000969114,0.000969114
131,10469.6,1.20639,2.0266,1.55924,1.79169,0.50495,0.70956,0.6484,0.39639,0.48092,0.66544,0.57398,0.33074,1.36357,2.6435,1.88764,2.03312,0.000968014,0.000968014,0.000968014
132,10479.1,1.16417,1.89555,1.53218,1.75523,0.76299,0.62564,0.72252,0.45086,0.72247,0.57923,0.65173,0.37399,1.305,2.6769,1.69152,1.92669,0.000966914,0.000966914,0.000966914
133,10488.4,1.20084,2.20393,1.57211,1.77964,0.67686,0.74449,0.69138,0.44239,0.56104,0.62316,0.61466,0.34037,1.2453,2.71395,1.78355,1.8805,0.000965815,0.000965815,0.000965815
134,10498.1,1.11883,1.92466,1.47794,1.74079,0.53642,0.58824,0.6234,0.41722,0.491,0.56585,0.5245,0.36107,1.31058,2.76627,2.04178,1.98801,0.000964715,0.000964715,0.000964715
135,10508.4,1.12354,1.88776,1.47214,1.72493,0.61167,0.61475,0.64195,0.43573,0.61167,0.61475,0.62741,0.39219,1.33062,2.6712,1.95016,2.00028,0.000963615,0.000963615,0.000963615
136,10518.6,1.15684,1.96821,1.5063,1.78511,0.59632,0.6783,0.66627,0.44952,0.56965,0.63418,0.62114,0.38323,1.32566,2.64324,1.96133,1.99414,0.000962515,0.000962515,0.000962515
137,10528.7,1.16327,2.11738,1.47737,1.75705,0.684,0.59446,0.71184,0.47246,0.63266,0.55499,0.64131,0.41919,1.25612,2.61507,1.73021,1.96841,0.000961415,0.000961415,0.000961415
138,10538.7,1.15056,2.01757,1.46485,1.75146,0.63484,0.67624,0.74418,0.44838,0.51242,0.55943,0.59692,0.3608,1.2098,2.828,1.55061,1.9423,0.000960315,0.000960315,0.000960315
139,10548.4,1.15038,2.08972,1.5053,1.76748,0.67633,0.68382,0.69511,0.45155,0.59987,0.58922,0.57368,0.35184,1.26301,2.82697,1.58375,2.00377,0.000959215,0.000959215,0.000959215
140,10558.4,1.14863,2.05925,1.48595,1.76573,0.71126,0.64977,0.72157,0.45242,0.64121,0.67279,0.6427,0.38739,1.28084,2.69688,1.79836,2.01691,0.000958115,0.000958115,0.000958115
141,10568.4,1.15261,1.95626,1.58349,1.72499,0.70747,0.63787,0.71779,0.48745,0.61032,0.625,0.6636,0.40787,1.26095,2.5188,1.77161,1.99705,0.000957015,0.000957015,0.000957015
142,10578.3,1.12465,2.03142,1.45673,1.71022,0.70854,0.73162,0.71778,0.4428,0.5524,0.57904,0.56738,0.36775,1.34171,2.57988,1.79856,2.0692,0.000955916,0.000955916,0.000955916
143,10588.4,1.08651,1.99082,1.4311,1.70025,0.61757,0.62316,0.65963,0.39346,0.52428,0.53309,0.53952,0.33414,1.56925,2.70432,1.89334,2.26107,0.000954816,0.000954816,0.000954816
144,10598.5,1.11686,1.92012,1.44922,1.71598,0.61769,0.67449,0.6993,0.4942,0.58734,0.6391,0.67028,0.42599,1.26896,2.52815,1.74653,1.97014,0.000953716,0.000953716,0.000953716
145,10608.2,1.0785,1.94065,1.37791,1.70033,0.75194,0.68861,0.76668,0.53326,0.70887,0.64529,0.71617,0.45456,1.20877,2.4649,1.66259,1.85536,0.000952616,0.000952616,0.000952616
146,10618,1.09121,1.83179,1.41512,1.67558,0.68972,0.65804,0.70726,0.49324,0.66442,0.62863,0.657,0.42595,1.28707,2.52004,1.84986,1.92499,0.000951516,0.000951516,0.000951516
147,10627.5,1.12121,1.91061,1.45429,1.72421,0.66318,0.66156,0.73028,0.50657,0.64927,0.64726,0.68523,0.42907,1.23896,2.58273,1.65528,1.8567,0.000950416,0.000950416,0.000950416
148,10637,1.01849,1.83062,1.28426,1.6439,0.73525,0.75994,0.79198,0.50998,0.7402,0.70778,0.76995,0.4291,1.22337,2.58303,1.47078,1.8631,0.000949316,0.000949316,0.000949316
149,10646.6,1.04988,1.85725,1.34525,1.63291,0.66886,0.70476,0.75858,0.51199,0.73552,0.63076,0.68973,0.44044,1.35819,2.70778,1.67583,2.06512,0.000948216,0.000948216,0.000948216
150,10656.5,1.06897,1.94916,1.39253,1.68311,0.75946,0.64862,0.7592,0.49621,0.74266,0.63451,0.69676,0.46592,1.33251,2.71014,1.63392,1.99894,0.000947116,0.000947116,0.000947116
151,10666.3,1.07784,1.85055,1.39781,1.67451,0.84035,0.70037,0.7624,0.51844,0.78882,0.62526,0.71386,0.46468,1.3494,2.62839,1.57956,1.96985,0.000946016,0.000946016,0.000946016
152,10676.2,1.08308,1.82966,1.37754,1.68687,0.73444,0.75919,0.78081,0.5364,0.68727,0.74632,0.72116,0.43382,1.15812,2.86841,1.62799,1.80245,0.000944917,0.000944917,0.000944917
153,10685.7,1.10351,1.85862,1.39833,1.67586,0.71758,0.70502,0.74838,0.51446,0.71758,0.70502,0.70764,0.44521,1.23897,2.5538,1.59348,1.94011,0.000943817,0.000943817,0.000943817
154,10695.6,1.006,1.87165,1.32961,1.62648,0.82372,0.61029,0.73966,0.48567,0.77324,0.58088,0.6681,0.42339,1.27587,2.63229,1.58086,2.01489,0.000942717,0.000942717,0.000942717
155,10706.1,1.05773,1.89753,1.31013,1.63559,0.66293,0.65257,0.75748,0.52634,0.63503,0.62316,0.69058,0.43451,1.20134,2.48441,1.65895,1.90441,0.000941617,0.000941617,0.000941617
156,10716.3,1.09811,1.92773,1.41322,1.67096,0.74837,0.66917,0.749,0.47958,0.72078,0.64237,0.69052,0.4357,1.27079,2.42849,1.73343,1.93176,0.000940517,0.000940517,0.000940517
157,10727.1,1.13773,1.92436,1.3818,1.72344,0.78483,0.71284,0.75368,0.51333,0.77772,0.68408,0.72189,0.43931,1.25616,2.61404,1.63085,1.97083,0.000939417,0.000939417,0.000939417
158,10737,1.04716,1.91995,1.33306,1.65808,0.76289,0.66912,0.72092,0.44757,0.72455,0.61164,0.66785,0.40385,1.42474,2.61147,1.66893,2.10035,0.000938317,0.000938317,0.000938317
159,10746.9,1.07897,1.89674,1.42209,1.66935,0.87237,0.55321,0.72341,0.49515,0.61019,0.66912,0.66714,0.39433,1.2645,2.65253,1.78661,1.92461,0.000937217,0.000937217,0.000937217
160,10756.7,1.02223,1.8741,1.30066,1.6135,0.85892,0.65696,0.71933,0.5359,0.83782,0.64264,0.71288,0.44151,1.28911,2.57714,2.00795,1.9643,0.000936117,0.000936117,0.000936117
161,10766.5,1.05618,1.78979,1.31042,1.63144,0.73659,0.68566,0.71404,0.46689,0.73659,0.68566,0.6837,0.41937,1.3755,2.40762,1.97784,2.03551,0.000935018,0.000935018,0.000935018
162,10776.2,0.96804,1.67968,1.22971,1.58878,0.82306,0.61481,0.75312,0.54166,0.80547,0.60011,0.72932,0.45389,1.19292,2.4811,1.59478,1.86493,0.000933918,0.000933918,0.000933918
163,10786.2,1.0803,1.98619,1.42103,1.68631,0.72347,0.71324,0.72915,0.50525,0.67716,0.66912,0.67065,0.42975,1.35227,2.74675,1.55019,2.00347,0.000932818,0.000932818,0.000932818
164,10795.9,1.03063,1.77929,1.3367,1.62875,0.74334,0.69669,0.78659,0.53594,0.80634,0.59007,0.69474,0.43221,1.2477,2.87161,1.4837,1.8695,0.000931718,0.000931718,0.000931718
165,10805.9,1.01175,1.70346,1.23274,1.58717,0.61643,0.65217,0.73508,0.49077,0.6077,0.6403,0.69297,0.43352,1.23627,2.57558,1.89114,1.87953,0.000930618,0.000930618,0.000930618
166,10815.9,0.9669,1.64076,1.29301,1.57193,0.66234,0.68024,0.73428,0.46132,0.68094,0.69534,0.72455,0.39929,1.30672,2.63873,1.60007,1.95347,0.000929518,0.000929518,0.000929518
167,10825.9,1.01981,1.761,1.27815,1.60733,0.83783,0.63192,0.75953,0.51909,0.81844,0.61778,0.7038,0.4265,1.22279,2.62592,1.53565,1.8752,0.000928418,0.000928418,0.000928418
168,10835.7,0.95889,1.7328,1.17423,1.56265,0.83921,0.7439,0.80766,0.56684,0.82379,0.72919,0.80638,0.52645,1.17047,2.51491,1.39895,1.84467,0.000927318,0.000927318,0.000927318
169,10846,0.98449,1.75572,1.17191,1.59766,0.73157,0.70938,0.79177,0.56317,0.64437,0.72489,0.75399,0.50952,1.20128,2.56463,1.37923,1.83867,0.000926218,0.000926218,0.000926218
170,10855.8,1.04363,1.91292,1.30286,1.62996,0.66356,0.67744,0.74279,0.48108,0.63386,0.65097,0.68571,0.40956,1.30616,2.65926,1.64903,1.91104,0.000925119,0.000925119,0.000925119
171,10865.6,0.93912,1.59414,1.18498,1.55318,0.81004,0.621,0.71449,0.54005,0.78987,0.6064,0.69168,0.42579,1.25237,3.01365,1.79045,1.93812,0.000924019,0.000924019,0.000924019
172,10875.4,0.97582,1.71982,1.205,1.56706,0.82594,0.72576,0.78424,0.57506,0.77227,0.70701,0.73071,0.45528,1.16809,2.61845,1.54766,1.84629,0.000922919,0.000922919,0.000922919
173,10885.2,0.96154,1.76073,1.16977,1.56668,0.73239,0.68382,0.72417,0.52369,0.64089,0.63787,0.68222,0.40305,1.23931,2.60269,1.83726,1.89961,0.000921819,0.000921819,0.000921819
174,10895.2,1.03157,1.71632,1.27057,1.5708,0.62905,0.625,0.67467,0.4766,0.57864,0.57904,0.5753,0.37099,1.30237,2.55838,1.70497,1.90493,0.000920719,0.000920719,0.000920719
175,10905,0.99665,1.74964,1.23257,1.57356,0.7253,0.62142,0.7311,0.50344,0.65811,0.57721,0.63003,0.38924,1.21988,2.5679,1.46837,1.82908,0.000919619,0.000919619,0.000919619
176,10914.9,0.95981,1.83146,1.18686,1.54214,0.96853,0.56013,0.77577,0.55451,0.77219,0.64309,0.74615,0.44234,1.18049,2.56628,1.40933,1.80471,0.000918519,0.000918519,0.000918519
177,10925,0.96389,1.68111,1.19536,1.55685,0.80294,0.61277,0.77386,0.53724,0.76103,0.58335,0.73308,0.41829,1.19606,2.78738,1.38858,1.85625,0.000917419,0.000917419,0.000917419
178,10935.7,0.98035,1.79303,1.22332,1.58879,0.84754,0.74632,0.84099,0.58884,0.82745,0.73162,0.81597,0.49902,1.10518,2.64236,1.4769,1.74463,0.000916319,0.000916319,0.000916319
179,10945.8,0.96211,1.77119,1.14569,1.53767,0.84923,0.72793,0.80305,0.55314,0.81538,0.69438,0.74801,0.4851,1.29402,2.75076,1.53947,1.9463,0.00091522,0.00091522,0.00091522
180,10955.8,0.97561,1.75793,1.25917,1.57341,0.73685,0.75472,0.79387,0.53367,0.69268,0.71003,0.75125,0.49386,1.25675,2.43971,1.38897,2.01344,0.00091412,0.00091412,0.00091412
181,10965.9,0.93847,1.70943,1.2049,1.55364,0.846,0.60093,0.75758,0.48852,0.79927,0.57019,0.67946,0.40654,1.29421,2.60121,1.53855,1.96882,0.00091302,0.00091302,0.00091302
182,10975.7,1.00454,1.84938,1.28115,1.56827,0.77776,0.7274,0.79768,0.52076,0.72603,0.68188,0.68773,0.4262,1.2292,2.52798,1.41003,1.89413,0.00091192,0.00091192,0.00091192
183,10985.7,0.92391,1.67521,1.15912,1.53979,0.86713,0.71438,0.82011,0.57959,0.83721,0.6875,0.77715,0.50826,1.21796,2.55538,1.5135,1.88023,0.00091082,0.00091082,0.00091082
184,10995.6,0.94894,1.7127,1.15763,1.53151,0.8796,0.62641,0.77372,0.55447,0.86055,0.61029,0.74485,0.50334,1.26406,2.52998,1.36344,1.92052,0.00090972,0.00090972,0.00090972
185,11005.8,0.97822,1.68375,1.17183,1.56968,0.80555,0.68001,0.77569,0.54195,0.78637,0.66647,0.74503,0.44512,1.26523,2.51233,1.3371,1.95328,0.00090862,0.00090862,0.00090862
186,11015.8,1.02152,1.76728,1.21912,1.59794,0.66284,0.7886,0.75493,0.51175,0.61531,0.70037,0.68371,0.4106,1.2356,2.596,1.70134,1.89336,0.00090752,0.00090752,0.00090752
187,11025.8,0.9966,1.79764,1.21045,1.55295,0.86673,0.63767,0.80343,0.54555,0.73542,0.66912,0.74773,0.44885,1.16331,2.6018,1.35712,1.81268,0.00090642,0.00090642,0.00090642
188,11035.8,0.92218,1.54231,1.19906,1.51244,0.73721,0.77231,0.79905,0.56121,0.84054,0.62316,0.72323,0.45557,1.23939,3.09465,1.47152,1.82817,0.000905321,0.000905321,0.000905321
189,11045.7,0.93659,1.6353,1.16761,1.52666,0.70844,0.74537,0.79134,0.54643,0.69591,0.73126,0.74739,0.44958,1.25015,2.57105,1.39747,1.87152,0.000904221,0.000904221,0.000904221
190,11055.7,0.89647,1.64234,1.09199,1.50285,0.77861,0.61518,0.76973,0.53458,0.76288,0.60047,0.72477,0.43669,1.21956,2.42867,1.47463,1.83692,0.000903121,0.000903121,0.000903121
191,11065.7,0.91315,1.64572,1.09685,1.50645,0.79257,0.74265,0.78618,0.54175,0.77789,0.72794,0.76295,0.4708,1.07364,2.36563,1.52842,1.76461,0.000902021,0.000902021,0.000902021
192,11076.7,0.93844,1.61479,1.17064,1.50962,0.82828,0.73619,0.79931,0.56944,0.77622,0.69245,0.72246,0.47315,1.164,2.61608,1.41981,1.90642,0.000900921,0.000900921,0.000900921
193,11086.7,0.95156,1.52111,1.18052,1.51981,0.9488,0.56762,0.77075,0.52782,0.89873,0.54373,0.69428,0.46037,1.32658,2.61711,1.62549,2.01875,0.000899821,0.000899821,0.000899821
194,11096.8,0.97673,1.75254,1.17654,1.54582,0.89935,0.66595,0.79508,0.5673,0.86459,0.63501,0.70539,0.47987,1.19272,2.56191,1.45847,1.81471,0.000898721,0.000898721,0.000898721
195,11107.7,0.96349,1.61526,1.16742,1.51503,0.82594,0.73766,0.8133,0.56453,0.82818,0.62455,0.7044,0.45612,1.11155,2.50364,1.45305,1.75763,0.000897621,0.000897621,0.000897621
196,11119.8,0.91928,1.57856,1.17005,1.45391,0.75671,0.78103,0.81381,0.54529,0.70146,0.73162,0.73104,0.44965,1.24399,2.55593,1.59228,1.81175,0.000896521,0.000896521,0.000896521
197,11129.8,0.91602,1.57666,1.10075,1.48921,0.72684,0.7261,0.78834,0.50949,0.66559,0.66728,0.71867,0.43678,1.19674,2.48082,1.40808,1.84601,0.000895422,0.000895422,0.000895422
198,11140,0.89367,1.506,1.10772,1.49545,0.83809,0.71008,0.82421,0.54925,0.82879,0.66358,0.76955,0.43937,1.10012,2.48363,1.34062,1.78,0.000894322,0.000894322,0.000894322
199,11150.1,0.91821,1.57314,1.19317,1.46283,0.81438,0.6875,0.81277,0.59005,0.81656,0.54963,0.73311,0.47957,1.09859,2.56146,1.50048,1.71098,0.000893222,0.000893222,0.000893222
200,11159.8,0.89442,1.5872,1.09638,1.47798,0.81829,0.65543,0.79301,0.58468,0.82463,0.58854,0.71389,0.49576,1.16145,2.52583,1.62302,1.79994,0.000892122,0.000892122,0.000892122
201,11169.8,0.89869,1.57984,1.15777,1.48429,0.7721,0.71507,0.76985,0.58819,0.72933,0.67096,0.71368,0.47471,1.16404,2.68267,1.5467,1.83335,0.000891022,0.000891022,0.000891022
202,11179.6,0.9396,1.70388,1.1951,1.51089,0.7793,0.8511,0.86148,0.63966,0.80569,0.68382,0.78807,0.49126,1.0272,2.64826,1.12903,1.67942,0.000889922,0.000889922,0.000889922
203,11189.7,0.92449,1.64028,1.19963,1.51518,0.80343,0.67587,0.72484,0.55658,0.78703,0.66137,0.69315,0.48739,1.19804,2.74759,1.50134,1.87033,0.000888822,0.000888822,0.000888822
204,11199.3,0.88504,1.47809,1.0899,1.46738,0.76116,0.68009,0.72019,0.52671,0.75874,0.67089,0.69924,0.47642,1.28522,2.46941,2.08735,1.97935,0.000887722,0.000887722,0.000887722
205,11208.6,0.9332,1.55459,1.14498,1.49187,0.7559,0.75546,0.77952,0.55563,0.70615,0.71507,0.7228,0.48335,1.17929,2.37801,1.69304,1.8644,0.000886622,0.000886622,0.000886622
206,11218.5,0.89178,1.54688,1.08894,1.46729,0.8317,0.71324,0.81205,0.57752,0.81529,0.69853,0.78047,0.49862,1.05504,2.31955,1.42001,1.76857,0.000885523,0.000885523,0.000885523
207,11228.4,0.94099,1.58416,1.12184,1.5112,0.89469,0.71324,0.83359,0.60101,0.84153,0.66912,0.77279,0.48278,1.08533,2.50033,1.36189,1.79422,0.000884423,0.000884423,0.000884423
208,11238.4,0.93453,1.67355,1.0994,1.53127,0.89228,0.68382,0.80879,0.57177,0.8529,0.65441,0.74156,0.48227,1.12652,2.50257,1.60209,1.85582,0.000883323,0.000883323,0.000883323
209,11248,0.92416,1.58264,1.08822,1.49973,0.79979,0.73349,0.80337,0.57116,0.76392,0.7053,0.75176,0.49904,1.08516,2.52358,1.58059,1.77396,0.000882223,0.000882223,0.000882223
210,11257.5,0.8632,1.4715,1.0303,1.45381,0.80089,0.72979,0.83217,0.5654,0.80422,0.68382,0.77115,0.48593,1.15808,2.39809,1.27822,1.80582,0.000881123,0.000881123,0.000881123
211,11267.2,0.84641,1.50148,1.00833,1.42778,0.79902,0.65957,0.75244,0.56106,0.80639,0.65441,0.72662,0.50779,1.15357,2.4429,1.64093,1.8054,0.000880023,0.000880023,0.000880023
212,11276.8,0.89476,1.50266,1.02381,1.48093,0.87908,0.76281,0.82796,0.59196,0.80087,0.70961,0.75248,0.52152,1.08252,2.39722,1.27338,1.75842,0.000878923,0.000878923,0.000878923
213,11285.1,0.85676,1.54443,0.99131,1.42305,0.84051,0.78459,0.81483,0.62967,0.79356,0.7408,0.76302,0.5359,1.09436,2.54791,1.26233,1.76908,0.000877823,0.000877823,0.000877823
214,11292.5,0.87318,1.51795,1.02365,1.44816,0.86408,0.77083,0.8174,0.64772,0.8465,0.7567,0.77866,0.5427,1.05348,2.4832,1.32072,1.73559,0.000876723,0.000876723,0.000876723
215,11299.8,0.82927,1.51465,1.01061,1.43781,0.82436,0.71942,0.817,0.61695,0.78909,0.69219,0.7481,0.53042,1.07901,2.31339,1.30426,1.66106,0.000875624,0.000875624,0.000875624
216,11307.2,0.84011,1.54009,1.03423,1.41801,0.8136,0.70545,0.77942,0.58288,0.76289,0.66152,0.69699,0.49373,1.05201,2.31144,1.31529,1.66682,0.000874524,0.000874524,0.000874524
217,11314.8,0.8086,1.51553,1.0119,1.41487,0.79984,0.74449,0.79246,0.5874,0.71591,0.66912,0.66343,0.45777,1.07663,2.67513,1.42742,1.71908,0.000873424,0.000873424,0.000873424
218,11322.2,0.82826,1.38562,1.00146,1.41734,0.64891,0.72794,0.79034,0.53866,0.58705,0.66728,0.70626,0.43354,1.06337,2.46586,1.53868,1.73225,0.000872324,0.000872324,0.000872324
219,11329.4,0.88275,1.53989,1.04784,1.43996,0.82569,0.76103,0.82499,0.64846,0.79362,0.72423,0.79097,0.49943,0.99896,2.39705,1.27442,1.65988,0.000871224,0.000871224,0.000871224
220,11336.8,0.83654,1.44898,1.00432,1.41762,0.88601,0.76103,0.81373,0.56911,0.81862,0.70221,0.71226,0.49279,1.28053,2.55072,1.32079,1.9167,0.000870124,0.000870124,0.000870124
221,11344.1,0.81064,1.49581,0.98952,1.41754,0.884,0.77574,0.82658,0.57314,0.82562,0.73162,0.72998,0.5155,1.23283,2.49165,1.28083,1.83418,0.000869024,0.000869024,0.000869024
222,11351.5,0.8798,1.54121,1.01382,1.45744,0.75322,0.625,0.71998,0.53508,0.72848,0.61029,0.67403,0.46896,1.18697,2.76583,1.70204,1.79272,0.000867924,0.000867924,0.000867924
223,11358.9,0.83011,1.39991,0.97522,1.38729,0.77544,0.70607,0.70489,0.49474,0.73166,0.63907,0.6366,0.45067,1.24486,2.59996,1.74175,1.84959,0.000866824,0.000866824,0.000866824
224,11366.2,0.86116,1.48258,0.99011,1.41308,0.69982,0.74265,0.74217,0.52245,0.74012,0.63787,0.67369,0.44584,1.1086,2.45862,1.42614,1.74028,0.000865725,0.000865725,0.000865725
225,11373.7,0.82605,1.44591,0.96115,1.40166,0.83992,0.67884,0.79751,0.63517,0.8185,0.6643,0.75195,0.50105,1.01346,2.5182,1.47608,1.67617,0.000864625,0.000864625,0.000864625
226,11381,0.8125,1.44393,0.96343,1.3943,0.78411,0.76103,0.78759,0.58376,0.83075,0.678,0.7476,0.5202,1.04429,2.43388,1.57972,1.67149,0.000863525,0.000863525,0.000863525
227,11388.4,0.83903,1.54213,0.98671,1.41905,0.80053,0.76772,0.79548,0.56606,0.75294,0.72385,0.71754,0.47627,1.17231,2.44249,1.49658,1.72492,0.000862425,0.000862425,0.000862425
228,11395.8,0.8093,1.42951,0.97233,1.38924,0.7248,0.78245,0.81532,0.60027,0.80725,0.65441,0.75402,0.49862,1.09747,2.42945,1.38977,1.66609,0.000861325,0.000861325,0.000861325
229,11403.2,0.84965,1.45004,0.99823,1.40913,0.86328,0.75524,0.82837,0.59282,0.77715,0.68057,0.73143,0.52028,1.08439,2.47537,1.379,1.67225,0.000860225,0.000860225,0.000860225
230,11410.6,0.85561,1.40442,0.97808,1.39634,0.87958,0.72382,0.81617,0.6098,0.80408,0.66912,0.74061,0.52041,1.01218,2.425,1.31784,1.65388,0.000859125,0.000859125,0.000859125
231,11418,0.82314,1.41727,0.9407,1.35998,0.72441,0.84649,0.84656,0.62705,0.70445,0.81119,0.80071,0.50763,1.00125,2.3578,1.14514,1.6309,0.000858025,0.000858025,0.000858025
232,11425.4,0.8379,1.36413,0.97443,1.3936,0.80836,0.83456,0.86427,0.65577,0.76483,0.79044,0.80436,0.54205,1.00107,2.43025,1.22333,1.58931,0.000856925,0.000856925,0.000856925
233,11433,0.84802,1.45195,0.95774,1.43441,0.92597,0.68035,0.83331,0.63589,0.78386,0.67096,0.74585,0.55843,1.03538,2.59524,1.33943,1.66586,0.000855826,0.000855826,0.000855826
234,11440.3,0.8478,1.42025,0.98994,1.43266,0.91864,0.76492,0.8592,0.61189,0.83381,0.70748,0.74573,0.52833,1.05877,2.4424,1.32507,1.70108,0.000854726,0.000854726,0.000854726
235,11447.6,0.83198,1.37713,0.94033,1.37625,0.83641,0.78296,0.83092,0.62775,0.79012,0.73884,0.74525,0.53564,1.01892,2.57068,1.41967,1.61494,0.000853626,0.000853626,0.000853626
236,11454.8,0.8024,1.39756,0.93281,1.36623,0.82739,0.74967,0.82706,0.61797,0.7727,0.70754,0.74988,0.53219,1.01368,2.85479,1.20549,1.67302,0.000852526,0.000852526,0.000852526
237,11461.9,0.77137,1.45033,0.92356,1.35973,0.80073,0.7813,0.80098,0.65577,0.75126,0.73796,0.7499,0.5623,0.97395,2.68321,1.19674,1.6339,0.000851426,0.000851426,0.000851426
238,11469.4,0.82712,1.49288,0.91891,1.3964,0.73624,0.77069,0.78591,0.58152,0.68958,0.72787,0.71852,0.53349,1.07184,2.6721,1.22833,1.74358,0.000850326,0.000850326,0.000850326
239,11477,0.76827,1.38391,0.89281,1.35704,0.85002,0.70983,0.80914,0.61735,0.81106,0.68057,0.75543,0.52948,0.9949,2.63312,1.20224,1.66765,0.000849226,0.000849226,0.000849226
240,11484.4,0.79085,1.37094,0.91044,1.36403,0.7697,0.75919,0.80472,0.63737,0.88531,0.63134,0.75653,0.53485,1.08016,2.77165,1.21463,1.74436,0.000848126,0.000848126,0.000848126
241,11491.8,0.80155,1.38086,0.96818,1.39302,0.87152,0.7739,0.84379,0.64796,0.84527,0.74201,0.79357,0.55046,1.01309,2.53481,1.33516,1.67947,0.000847026,0.000847026,0.000847026
242,11499.2,0.79787,1.41563,0.94992,1.37422,0.86357,0.78142,0.82279,0.63041,0.847,0.76672,0.79075,0.55117,1.06046,2.68418,1.26729,1.68786,0.000845927,0.000845927,0.000845927
243,11506.7,0.80451,1.41092,0.93656,1.37958,0.85077,0.7784,0.85557,0.61199,0.80818,0.64683,0.72364,0.50404,1.11831,2.52992,1.45009,1.77444,0.000844827,0.000844827,0.000844827
244,11514.1,0.79654,1.38821,0.91783,1.37924,0.75573,0.80615,0.85552,0.63368,0.79015,0.68382,0.78562,0.5127,1.02526,2.55308,1.30474,1.63765,0.000843727,0.000843727,0.000843727
245,11521.5,0.81563,1.51943,0.91591,1.3806,0.85848,0.76103,0.85402,0.61869,0.82182,0.71691,0.78372,0.49788,1.00879,2.48531,1.10012,1.58639,0.000842627,0.000842627,0.000842627
246,11528.9,0.79186,1.39113,0.90623,1.37005,0.87783,0.77013,0.83105,0.61539,0.82249,0.71691,0.75239,0.53749,1.0679,2.44647,1.14336,1.65718,0.000841527,0.000841527,0.000841527
247,11536.2,0.85325,1.34973,0.92545,1.39335,0.91416,0.76727,0.86656,0.62072,0.90673,0.7355,0.81637,0.54832,1.04303,2.45532,1.09829,1.65068,0.000840427,0.000840427,0.000840427
248,11543.6,0.85773,1.51145,1.00907,1.42874,0.80969,0.76487,0.82222,0.60675,0.80969,0.76487,0.79953,0.54273,0.9882,2.55564,1.39182,1.64982,0.000839327,0.000839327,0.000839327
249,11551,0.81033,1.4401,0.9244,1.33358,0.91026,0.75733,0.82377,0.6375,0.87869,0.72716,0.78784,0.55154,0.96513,2.67487,1.28117,1.62922,0.000838227,0.000838227,0.000838227
250,11558.5,0.76766,1.38336,0.89959,1.33267,0.893,0.78915,0.81838,0.60922,0.81605,0.74405,0.75313,0.52647,0.99622,2.713,1.27257,1.65463,0.000837127,0.000837127,0.000837127
251,11566,0.82684,1.47971,0.97236,1.40318,0.80868,0.79044,0.8265,0.62903,0.79174,0.77574,0.78598,0.546,1.00091,2.49191,1.25467,1.61353,0.000836027,0.000836027,0.000836027
252,11573.3,0.81552,1.42286,0.98092,1.39788,0.73292,0.77574,0.80536,0.61243,0.81423,0.63971,0.76832,0.53316,0.92923,2.49902,1.30536,1.58659,0.000834928,0.000834928,0.000834928
253,11580.7,0.80327,1.33881,0.92393,1.376,0.73049,0.76533,0.77672,0.61076,0.72422,0.75599,0.7637,0.52024,0.91517,2.50257,1.62791,1.599,0.000833828,0.000833828,0.000833828
254,11588.1,0.80105,1.41677,0.92436,1.37659,0.79172,0.62781,0.74401,0.56438,0.79172,0.62781,0.73665,0.50793,1.12858,2.51617,1.53125,1.75395,0.000832728,0.000832728,0.000832728
255,11595.4,0.82953,1.48481,0.95647,1.40483,0.8851,0.67739,0.80363,0.59941,0.86363,0.66353,0.74973,0.51894,1.03289,2.59745,1.35201,1.66531,0.000831628,0.000831628,0.000831628
256,11602.9,0.85591,1.37544,0.99804,1.41691,0.80646,0.7488,0.81433,0.60597,0.75576,0.71169,0.75336,0.5281,0.98413,2.59983,1.2802,1.56582,0.000830528,0.000830528,0.000830528
257,11610.3,0.79242,1.25605,0.92062,1.36219,0.75286,0.7739,0.81542,0.61139,0.737,0.75919,0.78828,0.54152,1.0405,2.54155,1.27902,1.62766,0.000829428,0.000829428,0.000829428
258,11617.7,0.78062,1.25208,0.8773,1.35058,0.80798,0.82946,0.87056,0.66228,0.78013,0.80035,0.82488,0.56574,0.96382,2.44901,1.03232,1.60053,0.000828328,0.000828328,0.000828328
