epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1281.22,1.35713,2.08208,1.71665,2.00972,0.50371,0.65101,0.65275,0.41656,0.45192,0.59029,0.52875,0.34439,1.39143,2.68022,1.94328,2.18411,0.000971314,0.000971314,0.000971314
129,1291.3,1.361,2.28249,1.76095,2.01274,0.53625,0.61587,0.61273,0.32216,0.4033,0.46619,0.38195,0.21109,1.4847,3.02214,2.47637,2.29738,0.000970214,0.000970214,0.000970214
130,1301.27,1.27303,2.2199,1.65413,1.94774,0.58701,0.72794,0.66153,0.40455,0.50029,0.62316,0.53723,0.29784,1.38935,2.71828,1.8418,2.08728,0.000969114,0.000969114,0.000969114
131,1311.24,1.33234,2.11565,1.71794,1.9887,0.69887,0.59375,0.69249,0.42896,0.6879,0.57904,0.65249,0.40253,1.43745,2.54424,1.72895,2.17186,0.000968014,0.000968014,0.000968014
132,1321.36,1.30621,2.23703,1.62391,1.96503,0.71721,0.52066,0.60401,0.32001,0.54205,0.39338,0.43384,0.26446,1.39187,3.19883,2.23323,2.19903,0.000966914,0.000966914,0.000966914
133,1331.43,1.31598,2.19004,1.73652,1.96041,0.65069,0.63944,0.68166,0.39436,0.62584,0.55699,0.57436,0.36009,1.41977,2.789,1.85868,2.14777,0.000965815,0.000965815,0.000965815
134,1341.47,1.26557,2.00298,1.64072,1.93706,0.60671,0.69258,0.69767,0.43649,0.56868,0.62569,0.63637,0.38048,1.3758,2.62135,2.04389,2.13194,0.000964715,0.000964715,0.000964715
135,1351.5,1.27442,2.15866,1.63931,1.94735,0.57444,0.70108,0.67331,0.40088,0.60126,0.63654,0.63317,0.36213,1.2936,2.60277,1.76138,2.0676,0.000963615,0.000963615,0.000963615
136,1361.53,1.29431,1.92231,1.6506,1.91566,0.61254,0.68159,0.70592,0.45064,0.58754,0.62137,0.62408,0.37054,1.35176,2.70943,1.68323,2.09521,0.000962515,0.000962515,0.000962515
137,1371.62,1.26949,1.97752,1.57603,1.9293,0.6749,0.61019,0.69977,0.45351,0.63512,0.57065,0.64808,0.39952,1.27541,2.59416,1.88631,2.0924,0.000961415,0.000961415,0.000961415
138,1381.78,1.28829,2.04146,1.66426,1.94154,0.77791,0.62269,0.73254,0.48529,0.73095,0.56494,0.67943,0.40596,1.25217,2.4637,1.63115,2.02445,0.000960315,0.000960315,0.000960315
139,1391.97,1.32733,2.01562,1.61618,1.96456,0.71116,0.65727,0.6752,0.41954,0.59035,0.5898,0.51748,0.31931,1.26012,2.68504,1.7734,2.04522,0.000959215,0.000959215,0.000959215
140,1402.12,1.23789,1.99046,1.5864,1.91378,0.53625,0.68566,0.63686,0.35072,0.49385,0.61865,0.53811,0.32469,1.41588,2.71289,2.08676,2.22439,0.000958115,0.000958115,0.000958115
141,1412.16,1.30489,2.1455,1.70069,2.00248,0.44948,0.51287,0.61404,0.37881,0.37546,0.48057,0.52504,0.32113,1.3008,2.70467,1.98551,2.09191,0.000957015,0.000957015,0.000957015
142,1422.29,1.24913,2.03556,1.64475,1.91548,0.53871,0.65808,0.63285,0.42352,0.62568,0.48162,0.54905,0.35189,1.25659,2.61066,1.85599,2.02942,0.000955916,0.000955916,0.000955916
143,1432.4,1.26556,2.06832,1.57895,1.87593,0.62801,0.554,0.61425,0.40044,0.53738,0.46999,0.52425,0.33579,1.26546,2.59488,2.30144,2.06216,0.000954816,0.000954816,0.000954816
144,1442.57,1.27122,2.18157,1.56632,1.89207,0.68807,0.66729,0.72841,0.45393,0.66796,0.65916,0.63315,0.37967,1.2059,2.46466,1.98181,1.95853,0.000953716,0.000953716,0.000953716
145,1452.68,1.20674,2.00631,1.47156,1.84958,0.64239,0.52941,0.66433,0.41255,0.59967,0.48529,0.58951,0.34859,1.33688,2.51525,1.98295,2.01932,0.000952616,0.000952616,0.000952616
146,1462.77,1.2969,2.0802,1.59553,1.89854,0.65418,0.73278,0.72428,0.44864,0.61387,0.68454,0.62788,0.35569,1.32556,2.65652,1.86253,2.01976,0.000951516,0.000951516,0.000951516
147,1472.84,1.29004,1.94156,1.63265,1.92912,0.75921,0.5,0.68609,0.45349,0.54325,0.62132,0.65101,0.37361,1.18606,2.54765,1.71165,1.93931,0.000950416,0.000950416,0.000950416
148,1482.8,1.20983,2.04284,1.53994,1.87199,0.79524,0.588,0.74421,0.49547,0.76232,0.55859,0.69335,0.42724,1.19159,2.49879,1.56522,1.97542,0.000949316,0.000949316,0.000949316
149,1493.04,1.2727,1.86695,1.56111,1.89867,0.58822,0.58162,0.66949,0.42431,0.70605,0.44202,0.60479,0.35744,1.26772,2.48394,2.09051,2.03794,0.000948216,0.000948216,0.000948216
150,1503.22,1.21867,1.94375,1.48788,1.86723,0.72145,0.57539,0.66753,0.39086,0.62075,0.52269,0.58509,0.34739,1.29831,2.57503,1.75291,2.10463,0.000947116,0.000947116,0.000947116
151,1513.22,1.19804,1.86748,1.46748,1.80659,0.69755,0.45037,0.57811,0.36987,0.68857,0.40505,0.55136,0.30344,1.28097,2.69481,1.92855,2.04398,0.000946016,0.000946016,0.000946016
152,1523.29,1.17525,1.87363,1.38101,1.79831,0.69661,0.5864,0.68016,0.42415,0.6354,0.51022,0.58664,0.36034,1.38532,2.62673,1.70463,2.11823,0.000944917,0.000944917,0.000944917
153,1533.46,1.21091,1.89926,1.51148,1.83644,0.5192,0.65257,0.64997,0.41638,0.60697,0.48529,0.56272,0.34179,1.28599,2.53861,1.82706,1.95079,0.000943817,0.000943817,0.000943817
154,1543.44,1.16898,2.07545,1.52575,1.79565,0.55547,0.70361,0.68129,0.43354,0.76508,0.51443,0.6306,0.3488,1.18921,2.5568,1.96024,1.90783,0.000942717,0.000942717,0.000942717
155,1553.51,1.1833,1.93095,1.50235,1.806,0.66452,0.62132,0.71472,0.46453,0.57381,0.57126,0.64142,0.36983,1.1705,2.67721,1.86054,1.88648,0.000941617,0.000941617,0.000941617
156,1563.55,1.17556,1.97158,1.45201,1.81885,0.71058,0.57353,0.67141,0.4229,0.50001,0.64159,0.57281,0.33967,1.21874,2.74712,2.0825,1.99045,0.000940517,0.000940517,0.000940517
157,1573.74,1.13501,1.87206,1.44733,1.74673,0.57281,0.7806,0.67979,0.46092,0.55605,0.75336,0.6037,0.37477,1.18729,2.62532,1.73401,1.88856,0.000939417,0.000939417,0.000939417
158,1583.83,1.17497,1.97798,1.43475,1.79493,0.75152,0.57537,0.68953,0.45413,0.69365,0.52515,0.61324,0.40211,1.26915,2.66375,1.69276,1.98149,0.000938317,0.000938317,0.000938317
159,1593.84,1.15288,1.86571,1.45012,1.8097,0.71546,0.53654,0.65167,0.47373,0.69366,0.52659,0.61031,0.37843,1.28376,2.75349,1.65666,2.09159,0.000937217,0.000937217,0.000937217
160,1603.84,1.14213,1.82674,1.34873,1.78985,0.57549,0.68199,0.69458,0.48554,0.56143,0.66728,0.67212,0.41713,1.10092,2.53076,1.54772,1.85383,0.000936117,0.000936117,0.000936117
161,1613.82,1.08328,1.8166,1.34094,1.74519,0.64699,0.68199,0.69628,0.45552,0.59862,0.66728,0.66648,0.39709,1.20189,2.47645,1.71575,1.97918,0.000935018,0.000935018,0.000935018
162,1623.67,1.19559,1.91103,1.4884,1.81468,0.61599,0.7739,0.73054,0.44539,0.61012,0.75919,0.70729,0.39048,1.25004,2.52672,1.71813,1.93834,0.000933918,0.000933918,0.000933918
163,1633.62,1.15637,1.82499,1.41363,1.80498,0.61179,0.6835,0.69727,0.46864,0.59654,0.66055,0.64085,0.40671,1.26548,2.57494,1.89251,2.03823,0.000932818,0.000932818,0.000932818
164,1643.61,1.09235,1.69233,1.35213,1.72778,0.69376,0.57509,0.64047,0.43179,0.54997,0.50184,0.54536,0.32512,1.2859,3.20702,2.20948,2.07422,0.000931718,0.000931718,0.000931718
165,1653.52,1.15109,1.83556,1.40123,1.74896,0.84861,0.63123,0.72753,0.50691,0.78959,0.59171,0.63471,0.43654,1.30214,2.7456,1.84532,2.04995,0.000930618,0.000930618,0.000930618
166,1663.55,1.06114,1.79828,1.31866,1.72386,0.75656,0.62316,0.72186,0.50537,0.73358,0.59143,0.66249,0.43522,1.16314,2.66265,1.66976,1.91965,0.000929518,0.000929518,0.000929518
167,1673.5,1.08399,1.78417,1.32518,1.74975,0.75864,0.64126,0.75451,0.52948,0.80024,0.60599,0.70852,0.45537,1.15987,2.59472,1.49833,1.91255,0.000928418,0.000928418,0.000928418
168,1683.48,1.11807,1.82985,1.37808,1.73312,0.81291,0.71296,0.80053,0.54498,0.78521,0.68549,0.74252,0.46029,1.25497,2.57737,1.54749,1.99989,0.000927318,0.000927318,0.000927318
169,1693.48,1.11603,1.79033,1.38326,1.77027,0.77502,0.6707,0.76152,0.48758,0.73775,0.63392,0.72342,0.42688,1.32642,2.66534,1.76731,2.04166,0.000926218,0.000926218,0.000926218
170,1703.59,1.107,1.75918,1.3084,1.69709,0.51889,0.80331,0.72288,0.4863,0.60156,0.58824,0.69811,0.41679,1.28366,2.49956,1.54482,1.92525,0.000925119,0.000925119,0.000925119
171,1713.78,1.10436,1.64431,1.27472,1.7138,0.82548,0.67408,0.77383,0.55339,0.80899,0.66059,0.76094,0.4609,1.09937,2.43826,1.53352,1.7902,0.000924019,0.000924019,0.000924019
172,1724.02,1.05003,1.74601,1.31972,1.69784,0.75427,0.68382,0.78107,0.5617,0.70113,0.65441,0.74406,0.47591,1.08637,2.44768,1.57474,1.77064,0.000922919,0.000922919,0.000922919
173,1734.24,1.08315,1.61584,1.31851,1.6862,0.66723,0.72978,0.75725,0.52289,0.7216,0.59443,0.70171,0.4639,1.18717,2.5842,1.61275,1.91301,0.000921819,0.000921819,0.000921819
174,1744.33,1.04058,1.75799,1.22897,1.6558,0.73863,0.68468,0.77137,0.51875,0.72018,0.69138,0.71678,0.42349,1.17056,2.507,1.62404,1.88919,0.000920719,0.000920719,0.000920719
175,1754.45,1.05299,1.71051,1.19221,1.68867,0.75957,0.66756,0.69987,0.48497,0.70121,0.6487,0.67725,0.4123,1.20683,2.65796,1.75902,1.97398,0.000919619,0.000919619,0.000919619
176,1764.54,1.07875,1.91294,1.32025,1.71123,0.71111,0.60662,0.7014,0.45018,0.68475,0.58573,0.66861,0.40841,1.17216,2.4418,1.57817,1.88324,0.000918519,0.000918519,0.000918519
177,1774.26,1.059,1.77917,1.24542,1.6593,0.75427,0.59756,0.72865,0.45686,0.75427,0.59756,0.67728,0.40387,1.18672,2.53874,1.50364,1.909,0.000917419,0.000917419,0.000917419
178,1784.44,1.07397,1.73048,1.24805,1.67043,0.71877,0.69669,0.74244,0.4953,0.61946,0.62891,0.62625,0.38471,1.16168,2.63897,1.56233,1.87969,0.000916319,0.000916319,0.000916319
179,1794.38,1.0779,1.84563,1.27331,1.69276,0.75195,0.69853,0.79633,0.53901,0.84372,0.60654,0.74712,0.45499,1.16746,2.54012,1.45361,1.90907,0.00091522,0.00091522,0.00091522
180,1804.15,1.11585,1.82693,1.32314,1.70017,0.79473,0.63182,0.76128,0.49959,0.74375,0.59191,0.69491,0.41853,1.26681,2.59437,1.60667,1.93946,0.00091412,0.00091412,0.00091412
181,1814.17,1.07519,1.75838,1.23436,1.70816,0.76412,0.53257,0.70953,0.48268,0.80753,0.49944,0.61655,0.40902,1.15047,2.59236,1.8036,1.82867,0.00091302,0.00091302,0.00091302
182,1824.25,1.07248,1.7292,1.27375,1.67867,0.73137,0.60464,0.68417,0.45736,0.73137,0.60464,0.63477,0.39655,1.2302,2.58776,1.68856,1.89129,0.00091192,0.00091192,0.00091192
183,1834.43,1.04283,1.69575,1.20056,1.64709,0.81495,0.58649,0.7304,0.5314,0.72215,0.52757,0.62955,0.41535,1.06806,2.49069,1.43396,1.75517,0.00091082,0.00091082,0.00091082
184,1844.49,1.03602,1.72191,1.22102,1.66234,0.76768,0.66663,0.77714,0.58546,0.72176,0.60326,0.70563,0.46717,1.10135,2.52957,1.40969,1.78852,0.00090972,0.00090972,0.00090972
185,1854.63,1.00321,1.7085,1.18205,1.63451,0.71453,0.68775,0.74683,0.52557,0.76719,0.54557,0.6602,0.46868,1.25478,2.59911,1.50311,1.96759,0.00090862,0.00090862,0.00090862
186,1864.72,1.04546,1.65953,1.28656,1.65094,0.76656,0.74265,0.74737,0.50301,0.69768,0.68382,0.68657,0.45773,1.21027,2.69758,1.65001,1.94507,0.00090752,0.00090752,0.00090752
187,1874.89,0.95257,1.55833,1.16396,1.59709,0.79848,0.67499,0.78014,0.57172,0.78022,0.66028,0.75969,0.4956,1.03552,2.45742,1.32843,1.73031,0.00090642,0.00090642,0.00090642
188,1885.04,1.04883,1.66773,1.17849,1.63602,0.72706,0.69244,0.7623,0.47493,0.72356,0.66803,0.70621,0.43022,1.1446,2.49716,1.7971,1.86666,0.000905321,0.000905321,0.000905321
189,1895.14,1.02807,1.66897,1.166,1.6378,0.7409,0.70786,0.74003,0.4964,0.717,0.67565,0.69706,0.4432,1.20723,2.41383,1.80491,1.8896,0.000904221,0.000904221,0.000904221
190,1905.12,1.05201,1.59218,1.27407,1.65992,0.74161,0.63246,0.7463,0.52036,0.54645,0.72954,0.71287,0.45537,1.10627,2.34689,1.5854,1.78169,0.000903121,0.000903121,0.000903121
191,1915.18,0.9629,1.56453,1.19798,1.58269,0.76067,0.74251,0.80591,0.59203,0.74476,0.72818,0.777,0.48375,1.09599,2.4892,1.3709,1.77046,0.000902021,0.000902021,0.000902021
192,1925.34,1.00067,1.6297,1.29552,1.62984,0.72735,0.65257,0.7377,0.51207,0.72735,0.65257,0.69257,0.44875,1.18802,2.54524,1.57163,1.85482,0.000900921,0.000900921,0.000900921
193,1935.29,1.0382,1.62149,1.208,1.63493,0.72255,0.65074,0.71687,0.48795,0.713,0.60662,0.65339,0.4272,1.20329,2.55074,1.89932,1.97021,0.000899821,0.000899821,0.000899821
194,1945.37,1.08912,1.67105,1.21492,1.6689,0.79398,0.72592,0.80613,0.57406,0.75055,0.68855,0.71113,0.48142,1.16114,2.48218,1.29602,1.83598,0.000898721,0.000898721,0.000898721
195,1955.43,1.01381,1.70038,1.17319,1.65997,0.7481,0.78408,0.83148,0.5638,0.73312,0.70374,0.77726,0.48451,1.14355,2.5705,1.21463,1.82059,0.000897621,0.000897621,0.000897621
196,1965.49,1.03271,1.6721,1.18154,1.62456,0.77518,0.63832,0.71249,0.49504,0.75183,0.62362,0.67816,0.42509,1.17246,2.5506,1.65479,1.87997,0.000896521,0.000896521,0.000896521
197,1975.57,0.99442,1.65693,1.22968,1.62043,0.84599,0.65247,0.75621,0.52047,0.66647,0.65253,0.65366,0.45262,1.20531,2.68127,1.47427,1.88435,0.000895422,0.000895422,0.000895422
198,1985.77,0.8946,1.46249,1.10547,1.54915,0.78463,0.65498,0.78711,0.54853,0.77079,0.64069,0.74543,0.46746,1.11965,2.68592,1.48331,1.81643,0.000894322,0.000894322,0.000894322
199,1995.92,1.05416,1.70252,1.22595,1.62162,0.85858,0.68382,0.75121,0.51509,0.8349,0.625,0.68284,0.46429,1.25567,2.79948,1.45231,1.93569,0.000893222,0.000893222,0.000893222
200,2005.98,1.03809,1.65533,1.14787,1.6132,0.79713,0.68382,0.72435,0.44135,0.68978,0.65257,0.61049,0.40756,1.45133,2.63341,1.7088,2.09964,0.000892122,0.000892122,0.000892122
201,2016.17,1.00083,1.62645,1.17165,1.62281,0.73035,0.69853,0.72305,0.4825,0.65795,0.65441,0.65478,0.4226,1.27696,2.56838,1.68667,1.97133,0.000891022,0.000891022,0.000891022
202,2026.52,1.02314,1.68373,1.14757,1.63926,0.79456,0.76414,0.84548,0.57157,0.69985,0.71119,0.73241,0.47502,1.05764,2.55086,1.34171,1.74646,0.000889922,0.000889922,0.000889922
203,2036.56,0.98583,1.65487,1.18599,1.61162,0.87742,0.69292,0.81119,0.54767,0.81545,0.62636,0.69651,0.49534,1.09534,2.4449,1.34555,1.8093,0.000888822,0.000888822,0.000888822
204,2046.68,0.94857,1.58147,1.13643,1.57166,0.75205,0.68115,0.79534,0.55143,0.64898,0.77398,0.75897,0.488,1.16423,2.37151,1.41442,1.8517,0.000887722,0.000887722,0.000887722
205,2056.74,0.97588,1.66584,1.12808,1.58851,0.69876,0.79307,0.79068,0.57829,0.66791,0.74348,0.74533,0.49367,1.10157,2.48667,1.46905,1.75735,0.000886622,0.000886622,0.000886622
206,2066.78,0.98542,1.60536,1.12193,1.59064,0.81674,0.76456,0.8249,0.62643,0.82404,0.71324,0.77597,0.52612,1.00303,2.47025,1.24962,1.68898,0.000885523,0.000885523,0.000885523
207,2077.07,1.00013,1.54462,1.15298,1.60941,0.69965,0.75919,0.7827,0.56457,0.74906,0.62316,0.71212,0.4725,1.04602,2.61391,1.35378,1.74029,0.000884423,0.000884423,0.000884423
208,2087.18,0.96428,1.54645,1.10132,1.57748,0.69286,0.69659,0.76829,0.53852,0.78354,0.57908,0.70258,0.47926,1.12925,2.80754,1.4395,1.82201,0.000883323,0.000883323,0.000883323
209,2097.28,0.96111,1.54895,1.0637,1.54783,0.71703,0.80331,0.79375,0.57229,0.79457,0.68199,0.76092,0.48937,1.12669,2.61336,1.18352,1.82449,0.000882223,0.000882223,0.000882223
210,2107.41,0.91091,1.48577,1.06464,1.54629,0.89262,0.79044,0.86335,0.62235,0.87406,0.77574,0.80937,0.52064,1.1184,2.48927,1.17392,1.82713,0.000881123,0.000881123,0.000881123
211,2117.5,0.94413,1.62667,1.09854,1.54646,0.83862,0.79884,0.85752,0.62125,0.78862,0.75634,0.78478,0.5213,1.10487,2.52282,1.21598,1.82196,0.000880023,0.000880023,0.000880023
212,2127.57,0.9292,1.45748,1.07094,1.53236,0.82153,0.82903,0.84356,0.62122,0.75297,0.75639,0.75699,0.49198,1.08482,2.65884,1.17314,1.83793,0.000878923,0.000878923,0.000878923
213,2137.58,0.94668,1.62811,1.09247,1.57224,0.80697,0.7886,0.83524,0.58803,0.67742,0.76652,0.74015,0.51395,1.13218,2.47065,1.26109,1.83269,0.000877823,0.000877823,0.000877823
214,2147.62,0.92612,1.56402,1.06043,1.55118,0.8636,0.6579,0.77051,0.57426,0.81071,0.63254,0.71273,0.49756,1.10525,2.4326,1.4516,1.81725,0.000876723,0.000876723,0.000876723
215,2157.62,0.89661,1.42363,1.0669,1.50348,0.714,0.75919,0.80172,0.59759,0.68683,0.72978,0.74506,0.51169,1.05713,2.40415,1.19743,1.73095,0.000875624,0.000875624,0.000875624
216,2176.72,0.92812,1.46574,1.05031,1.52962,0.81469,0.71507,0.80591,0.58254,0.79533,0.70037,0.77091,0.52431,1.06041,2.60961,1.33976,1.74162,0.000874524,0.000874524,0.000874524
217,2195.68,0.91937,1.54268,1.08053,1.53308,0.83348,0.6841,0.76306,0.58173,0.81654,0.65421,0.69998,0.50381,1.11056,2.87234,1.49724,1.83309,0.000873424,0.000873424,0.000873424
218,2203.36,0.95553,1.70677,1.1006,1.57338,0.85093,0.72794,0.82116,0.5876,0.88087,0.74015,0.80968,0.53573,1.0815,2.54936,1.27334,1.75496,0.000872324,0.000872324,0.000872324
219,2210.68,0.92241,1.5999,1.01078,1.5366,0.88237,0.65441,0.77269,0.55962,0.86211,0.63971,0.72725,0.50214,1.05332,2.56905,1.30098,1.71284,0.000871224,0.000871224,0.000871224
220,2218.09,0.95178,1.60139,1.0113,1.54396,0.86572,0.65128,0.79345,0.61296,0.86572,0.65128,0.75321,0.52186,0.97457,2.68625,1.49796,1.66452,0.000870124,0.000870124,0.000870124
221,2225.95,0.90514,1.54425,1.0101,1.488,0.8371,0.76136,0.83864,0.62651,0.85071,0.70037,0.7619,0.52818,1.00194,2.5731,1.27003,1.69723,0.000869024,0.000869024,0.000869024
222,2234.56,0.89284,1.45446,0.99819,1.52655,0.75523,0.80694,0.826,0.58465,0.69975,0.74913,0.74605,0.53205,1.15464,2.35317,1.40325,1.85739,0.000867924,0.000867924,0.000867924
223,2243.09,0.92917,1.53366,1.00739,1.52256,0.73652,0.72751,0.76288,0.57571,0.69377,0.68152,0.68494,0.47596,1.16283,2.60943,1.64485,1.88602,0.000866824,0.000866824,0.000866824
224,2251.53,0.91902,1.68975,1.03565,1.54707,0.64161,0.74852,0.75461,0.53937,0.6127,0.65809,0.66018,0.41458,1.22921,2.79508,1.78774,1.94149,0.000865725,0.000865725,0.000865725
225,2259.71,0.93399,1.72715,1.09811,1.54564,0.76399,0.83456,0.81524,0.61047,0.82089,0.74011,0.78887,0.51948,1.02542,2.33004,1.32248,1.7027,0.000864625,0.000864625,0.000864625
226,2267.75,0.94533,1.5501,1.03494,1.55128,0.78878,0.76459,0.78763,0.53209,0.85218,0.64357,0.73152,0.42859,1.13923,2.594,1.51941,1.8335,0.000863525,0.000863525,0.000863525
227,2275.82,0.91306,1.55564,1.0543,1.50586,0.80891,0.71734,0.7699,0.53934,0.72885,0.68301,0.7126,0.45273,1.11368,2.54156,1.39672,1.76087,0.000862425,0.000862425,0.000862425
228,2283.87,0.87903,1.45885,1.01291,1.48396,0.90726,0.63971,0.78711,0.5798,0.87707,0.625,0.7339,0.52217,1.11068,2.39746,1.51177,1.7706,0.000861325,0.000861325,0.000861325
229,2291.81,0.81933,1.33435,0.91909,1.45782,0.80883,0.72794,0.80935,0.60929,0.74428,0.66912,0.72572,0.52122,1.01142,2.37866,1.34293,1.64853,0.000860225,0.000860225,0.000860225
230,2299.83,0.8806,1.43594,0.99732,1.52219,0.76177,0.80092,0.81598,0.62819,0.77743,0.7886,0.77632,0.54011,1.04427,2.4156,1.13339,1.7179,0.000859125,0.000859125,0.000859125
231,2307.91,0.91879,1.42961,1.01055,1.52089,0.76086,0.72794,0.81627,0.58758,0.71507,0.68382,0.7198,0.458,1.06536,2.6607,1.27073,1.73158,0.000858025,0.000858025,0.000858025
232,2315.83,0.97753,1.40098,1.04501,1.54716,0.73077,0.74891,0.81099,0.58607,0.68719,0.70584,0.73366,0.49274,1.09899,2.59007,1.18349,1.78317,0.000856925,0.000856925,0.000856925
233,2323.89,0.89309,1.48201,1.01851,1.48242,0.82093,0.63787,0.7538,0.529,0.76411,0.59375,0.67258,0.48416,1.20237,2.94221,1.53458,1.83908,0.000855826,0.000855826,0.000855826
234,2331.86,0.91205,1.60873,0.99186,1.51785,0.71853,0.81661,0.84339,0.60671,0.69911,0.76156,0.79629,0.53119,1.01616,2.48363,1.25323,1.65664,0.000854726,0.000854726,0.000854726
235,2339.86,0.91184,1.40799,0.9875,1.51379,0.92577,0.64595,0.83514,0.59993,0.90516,0.63154,0.8135,0.50234,1.03024,2.45509,1.18164,1.68367,0.000853626,0.000853626,0.000853626
236,2347.93,0.88949,1.38551,1.00356,1.50743,0.93425,0.62316,0.76035,0.56096,0.89269,0.62089,0.71302,0.48874,1.11991,2.71037,1.3764,1.82214,0.000852526,0.000852526,0.000852526
237,2355.95,0.93767,1.49453,1.02561,1.52457,0.86389,0.73994,0.77127,0.56139,0.81472,0.69643,0.71783,0.494,1.07441,2.72742,1.53406,1.7752,0.000851426,0.000851426,0.000851426
238,2363.98,0.90653,1.5332,1.0276,1.50169,0.71836,0.74304,0.73959,0.49758,0.69406,0.62316,0.65076,0.45573,1.22897,2.76236,1.57205,1.91283,0.000850326,0.000850326,0.000850326
239,2372.04,0.86147,1.50767,0.95108,1.47613,0.77224,0.74195,0.78458,0.55821,0.72994,0.69371,0.7346,0.48768,1.08004,2.4775,1.29303,1.7459,0.000849226,0.000849226,0.000849226
240,2380.1,0.89765,1.4974,0.98988,1.48896,0.88268,0.63464,0.78867,0.55983,0.8581,0.62003,0.71214,0.51684,1.12075,2.48884,1.38516,1.79462,0.000848126,0.000848126,0.000848126
241,2388.11,0.85657,1.35115,0.93905,1.44784,0.82265,0.67861,0.79045,0.58276,0.81624,0.6989,0.77731,0.50627,1.04303,2.39643,1.42479,1.7324,0.000847026,0.000847026,0.000847026
242,2396.1,0.90026,1.41104,0.93884,1.47823,0.68407,0.78676,0.7642,0.5505,0.69591,0.7886,0.76196,0.4859,1.07913,2.41069,1.47486,1.7664,0.000845927,0.000845927,0.000845927
243,2404.14,0.86193,1.39595,0.95878,1.45726,0.68265,0.74265,0.74439,0.53032,0.71054,0.63787,0.70243,0.4878,1.14773,2.50741,1.52429,1.85296,0.000844827,0.000844827,0.000844827
244,2412.12,0.88836,1.40168,0.96073,1.49907,0.83196,0.72794,0.81274,0.58415,0.83332,0.66983,0.76001,0.53355,1.06335,2.43956,1.38504,1.73957,0.000843727,0.000843727,0.000843727
245,2420.08,0.87423,1.45423,0.97928,1.46774,0.92635,0.72794,0.82557,0.59876,0.85355,0.66912,0.74689,0.499,1.03573,2.58114,1.33587,1.69767,0.000842627,0.000842627,0.000842627
246,2428.13,0.8734,1.50397,0.93654,1.47657,0.73494,0.71324,0.75152,0.55205,0.68387,0.68382,0.70675,0.45334,1.05661,2.90047,1.56104,1.74833,0.000841527,0.000841527,0.000841527
247,2436.22,0.89327,1.42523,1.04198,1.49086,0.65695,0.68015,0.73036,0.51591,0.56059,0.66993,0.64844,0.4307,1.0574,2.90973,1.76773,1.78307,0.000840427,0.000840427,0.000840427
248,2444.54,0.9015,1.52582,0.98083,1.51643,0.83756,0.74449,0.83343,0.57742,0.82659,0.71507,0.79434,0.51083,1.11568,2.58802,1.261,1.79029,0.000839327,0.000839327,0.000839327
249,2452.8,0.86572,1.48363,0.94036,1.50613,0.91771,0.71331,0.847,0.60765,0.89113,0.68266,0.78504,0.51779,1.05952,2.65419,1.14034,1.71108,0.000838227,0.000838227,0.000838227
250,2461.1,0.8288,1.49509,0.92658,1.43117,0.85275,0.77087,0.86043,0.64898,0.80302,0.71169,0.79381,0.52987,0.95989,2.56362,1.20552,1.62394,0.000837127,0.000837127,0.000837127
251,2469.5,0.84132,1.40803,0.93564,1.45024,0.93889,0.70729,0.83586,0.61909,0.89805,0.678,0.77204,0.53157,1.06363,2.60648,1.38419,1.74215,0.000836027,0.000836027,0.000836027
252,2477.58,0.88805,1.423,0.95415,1.49953,0.79459,0.74265,0.82915,0.59438,0.93252,0.66912,0.78873,0.49625,1.10495,2.53156,1.47309,1.82012,0.000834928,0.000834928,0.000834928
253,2485.89,0.87841,1.49328,0.96208,1.5209,0.79891,0.74265,0.81958,0.58976,0.76623,0.72392,0.77195,0.49289,1.0452,2.59706,1.44593,1.77878,0.000833828,0.000833828,0.000833828
254,2494.24,0.86566,1.41273,0.93001,1.44689,0.7724,0.75735,0.81416,0.59768,0.71067,0.75054,0.77162,0.52301,0.97261,2.36155,1.14472,1.63974,0.000832728,0.000832728,0.000832728
255,2502.47,0.87023,1.38255,0.93515,1.44885,0.81898,0.78511,0.80977,0.59459,0.75005,0.68326,0.71781,0.51721,1.08474,2.48732,1.17444,1.72891,0.000831628,0.000831628,0.000831628
256,2510.84,0.84558,1.23663,0.8855,1.40861,0.84358,0.7933,0.81849,0.60449,0.78639,0.72794,0.76435,0.5005,1.03283,2.62756,1.22753,1.69085,0.000830528,0.000830528,0.000830528
257,2519.21,0.84543,1.27575,0.8851,1.43783,0.81192,0.75735,0.81196,0.61802,0.76347,0.72794,0.77221,0.49596,0.91197,2.55954,1.3882,1.58113,0.000829428,0.000829428,0.000829428
258,2527.64,0.81656,1.24886,0.91878,1.4225,0.75945,0.80325,0.8098,0.61922,0.80399,0.68896,0.78396,0.51806,0.94038,2.70656,1.33326,1.63193,0.000828328,0.000828328,0.000828328
